kyrBP;50 %
1898;-0,71
1899;-0,79
1900;-1,44
1901;-1,29
1902;-1,37
1903;-1,44
1904;-1,12
1905;-1,23
1906;-1,04
1907;-0,49
1908;-0,39
1909;-0,22
1910;0,43
1911;0,37
1912;0,3
1913;0,11
1914;0,05
1915;0,13
1916;0,09
1917;0,14
1918;0,04
1919;0,17
1920;0,37
1921;0,69
1922;0,73
1923;1,13
1924;1,51
1925;1,26
1926;1,36
1927;1,12
1928;1,17
1929;1,24
1930;1,52
1931;1,76
1932;1,43
1933;1,55
1934;1,14
1935;0,51
1936;0,49
1937;0,45
1938;0,07
1939;0,26
1940;0,43
1941;0,44
1942;0,18
1943;-0,05
1944;-0,27
1945;-0,48
1946;-0,71
1947;-0,59
1948;-0,83
1949;-0,82
1950;-1,19
1951;-0,73
1952;-0,33
1953;-0,4
1954;-0,41
1955;-0,06
1956;-0,3
1957;-0,08
1958;0,39
1959;0,36
1960;0,59
1961;0,42
1962;0,73
1963;0,5
1964;0,67
1965;0,92
1966;0,92
1967;0,88
1968;1,11
1969;0,99
1970;0,82
1971;0,92
1972;1,09
1973;1,63
1974;1,93
1975;1,98
1976;1,91
1977;2,1
1978;1,82
1979;1,59
1980;1,76
1981;1,69
1982;1,59
1983;1,72
1984;1,63
1985;1,35
1986;1,26
1987;1,18
1988;1,44
1989;1,48
1990;1,41
1991;1,35
1992;1,52
1993;1,28
1994;1,13
1995;1,11
1996;0,78
1997;1,18
1998;0,81
1999;0,81
2000;0,72
